src,dest,EdgeType,Textual_edge_type
244,4478,Gene-TRAN-Gene-PROT,transcripting protein
245,2362,Gene-TRAN-Gene-METH,promoting transcription
245,4479,Gene-TRAN-Gene-PROT,transcripting protein
246,2363,Gene-TRAN-Gene-METH,promoting transcription
246,4480,Gene-TRAN-Gene-PROT,transcripting protein
247,2364,Gene-TRAN-Gene-METH,promoting transcription
247,4481,Gene-TRAN-Gene-PROT,transcripting protein
248,2365,Gene-TRAN-Gene-METH,promoting transcription
248,4482,Gene-TRAN-Gene-PROT,transcripting protein
249,2366,Gene-TRAN-Gene-METH,promoting transcription
249,4483,Gene-TRAN-Gene-PROT,transcripting protein
250,2367,Gene-TRAN-Gene-METH,promoting transcription
250,4484,Gene-TRAN-Gene-PROT,transcripting protein
251,2368,Gene-TRAN-Gene-METH,promoting transcription
251,4485,Gene-TRAN-Gene-PROT,transcripting protein
252,2369,Gene-TRAN-Gene-METH,promoting transcription
252,4486,Gene-TRAN-Gene-PROT,transcripting protein
253,2370,Gene-TRAN-Gene-METH,promoting transcription
253,4487,Gene-TRAN-Gene-PROT,transcripting protein
254,2371,Gene-TRAN-Gene-METH,promoting transcription
254,4488,Gene-TRAN-Gene-PROT,transcripting protein
255,2372,Gene-TRAN-Gene-METH,promoting transcription
255,4489,Gene-TRAN-Gene-PROT,transcripting protein
256,2373,Gene-TRAN-Gene-METH,promoting transcription
256,4490,Gene-TRAN-Gene-PROT,transcripting protein
257,2374,Gene-TRAN-Gene-METH,promoting transcription
257,4491,Gene-TRAN-Gene-PROT,transcripting protein
258,2375,Gene-TRAN-Gene-METH,promoting transcription
258,4492,Gene-TRAN-Gene-PROT,transcripting protein
259,2376,Gene-TRAN-Gene-METH,promoting transcription
259,4493,Gene-TRAN-Gene-PROT,transcripting protein
260,2377,Gene-TRAN-Gene-METH,promoting transcription
260,4494,Gene-TRAN-Gene-PROT,transcripting protein
261,2378,Gene-TRAN-Gene-METH,promoting transcription
261,4495,Gene-TRAN-Gene-PROT,transcripting protein
262,2379,Gene-TRAN-Gene-METH,promoting transcription
262,4496,Gene-TRAN-Gene-PROT,transcripting protein
263,2380,Gene-TRAN-Gene-METH,promoting transcription
263,4497,Gene-TRAN-Gene-PROT,transcripting protein
264,2381,Gene-TRAN-Gene-METH,promoting transcription
264,4498,Gene-TRAN-Gene-PROT,transcripting protein
265,2382,Gene-TRAN-Gene-METH,promoting transcription
265,4499,Gene-TRAN-Gene-PROT,transcripting protein
266,2383,Gene-TRAN-Gene-METH,promoting transcription
266,4500,Gene-TRAN-Gene-PROT,transcripting protein
267,2384,Gene-TRAN-Gene-METH,promoting transcription
267,4501,Gene-TRAN-Gene-PROT,transcripting protein
268,2385,Gene-TRAN-Gene-METH,promoting transcription
268,4502,Gene-TRAN-Gene-PROT,transcripting protein
269,2386,Gene-TRAN-Gene-METH,promoting transcription
269,4503,Gene-TRAN-Gene-PROT,transcripting protein
270,2387,Gene-TRAN-Gene-METH,promoting transcription
270,4504,Gene-TRAN-Gene-PROT,transcripting protein
271,2388,Gene-TRAN-Gene-METH,promoting transcription
271,4505,Gene-TRAN-Gene-PROT,transcripting protein
272,2389,Gene-TRAN-Gene-METH,promoting transcription
272,4506,Gene-TRAN-Gene-PROT,transcripting protein
273,2390,Gene-TRAN-Gene-METH,promoting transcription
273,4507,Gene-TRAN-Gene-PROT,transcripting protein
274,2391,Gene-TRAN-Gene-METH,promoting transcription
274,4508,Gene-TRAN-Gene-PROT,transcripting protein
275,2392,Gene-TRAN-Gene-METH,promoting transcription
275,4509,Gene-TRAN-Gene-PROT,transcripting protein
276,2393,Gene-TRAN-Gene-METH,promoting transcription
276,4510,Gene-TRAN-Gene-PROT,transcripting protein
277,2394,Gene-TRAN-Gene-METH,promoting transcription
277,4511,Gene-TRAN-Gene-PROT,transcripting protein
278,2395,Gene-TRAN-Gene-METH,promoting transcription
278,4512,Gene-TRAN-Gene-PROT,transcripting protein
279,2396,Gene-TRAN-Gene-METH,promoting transcription
279,4513,Gene-TRAN-Gene-PROT,transcripting protein
280,2397,Gene-TRAN-Gene-METH,promoting transcription
280,4514,Gene-TRAN-Gene-PROT,transcripting protein
281,2398,Gene-TRAN-Gene-METH,promoting transcription
281,4515,Gene-TRAN-Gene-PROT,transcripting protein
282,2399,Gene-TRAN-Gene-METH,promoting transcription
282,4516,Gene-TRAN-Gene-PROT,transcripting protein
283,2400,Gene-TRAN-Gene-METH,promoting transcription
283,4517,Gene-TRAN-Gene-PROT,transcripting protein
284,2401,Gene-TRAN-Gene-METH,promoting transcription
284,4518,Gene-TRAN-Gene-PROT,transcripting protein
285,2402,Gene-TRAN-Gene-METH,promoting transcription
285,4519,Gene-TRAN-Gene-PROT,transcripting protein
286,2403,Gene-TRAN-Gene-METH,promoting transcription
286,4520,Gene-TRAN-Gene-PROT,transcripting protein
287,2404,Gene-TRAN-Gene-METH,promoting transcription
287,4521,Gene-TRAN-Gene-PROT,transcripting protein
288,2405,Gene-TRAN-Gene-METH,promoting transcription
288,4522,Gene-TRAN-Gene-PROT,transcripting protein
289,2406,Gene-TRAN-Gene-METH,promoting transcription
289,4523,Gene-TRAN-Gene-PROT,transcripting protein
290,2407,Gene-TRAN-Gene-METH,promoting transcription
290,4524,Gene-TRAN-Gene-PROT,transcripting protein
291,2408,Gene-TRAN-Gene-METH,promoting transcription
291,4525,Gene-TRAN-Gene-PROT,transcripting protein
292,2409,Gene-TRAN-Gene-METH,promoting transcription
292,4526,Gene-TRAN-Gene-PROT,transcripting protein
293,2410,Gene-TRAN-Gene-METH,promoting transcription
293,4527,Gene-TRAN-Gene-PROT,transcripting protein
294,2411,Gene-TRAN-Gene-METH,promoting transcription
294,4528,Gene-TRAN-Gene-PROT,transcripting protein
295,2412,Gene-TRAN-Gene-METH,promoting transcription
295,4529,Gene-TRAN-Gene-PROT,transcripting protein
296,2413,Gene-TRAN-Gene-METH,promoting transcription
296,4530,Gene-TRAN-Gene-PROT,transcripting protein
297,2414,Gene-TRAN-Gene-METH,promoting transcription
297,4531,Gene-TRAN-Gene-PROT,transcripting protein
298,2415,Gene-TRAN-Gene-METH,promoting transcription
298,4532,Gene-TRAN-Gene-PROT,transcripting protein
299,2416,Gene-TRAN-Gene-METH,promoting transcription
299,4533,Gene-TRAN-Gene-PROT,transcripting protein
300,2417,Gene-TRAN-Gene-METH,promoting transcription
300,4534,Gene-TRAN-Gene-PROT,transcripting protein
301,2418,Gene-TRAN-Gene-METH,promoting transcription
301,4535,Gene-TRAN-Gene-PROT,transcripting protein
302,2419,Gene-TRAN-Gene-METH,promoting transcription
302,4536,Gene-TRAN-Gene-PROT,transcripting protein
303,2420,Gene-TRAN-Gene-METH,promoting transcription
303,4537,Gene-TRAN-Gene-PROT,transcripting protein
304,2421,Gene-TRAN-Gene-METH,promoting transcription
304,4538,Gene-TRAN-Gene-PROT,transcripting protein
305,2422,Gene-TRAN-Gene-METH,promoting transcription
305,4539,Gene-TRAN-Gene-PROT,transcripting protein
306,2423,Gene-TRAN-Gene-METH,promoting transcription
306,4540,Gene-TRAN-Gene-PROT,transcripting protein
307,2424,Gene-TRAN-Gene-METH,promoting transcription
307,4541,Gene-TRAN-Gene-PROT,transcripting protein
308,2425,Gene-TRAN-Gene-METH,promoting transcription
308,4542,Gene-TRAN-Gene-PROT,transcripting protein
309,2426,Gene-TRAN-Gene-METH,promoting transcription
309,4543,Gene-TRAN-Gene-PROT,transcripting protein
310,2427,Gene-TRAN-Gene-METH,promoting transcription
310,4544,Gene-TRAN-Gene-PROT,transcripting protein
311,2428,Gene-TRAN-Gene-METH,promoting transcription
311,4545,Gene-TRAN-Gene-PROT,transcripting protein
312,2429,Gene-TRAN-Gene-METH,promoting transcription
312,4546,Gene-TRAN-Gene-PROT,transcripting protein
313,2430,Gene-TRAN-Gene-METH,promoting transcription
313,4547,Gene-TRAN-Gene-PROT,transcripting protein
314,2431,Gene-TRAN-Gene-METH,promoting transcription
314,4548,Gene-TRAN-Gene-PROT,transcripting protein
315,2432,Gene-TRAN-Gene-METH,promoting transcription
315,4549,Gene-TRAN-Gene-PROT,transcripting protein
316,2433,Gene-TRAN-Gene-METH,promoting transcription
316,4550,Gene-TRAN-Gene-PROT,transcripting protein
317,2434,Gene-TRAN-Gene-METH,promoting transcription
317,4551,Gene-TRAN-Gene-PROT,transcripting protein
318,2435,Gene-TRAN-Gene-METH,promoting transcription
318,4552,Gene-TRAN-Gene-PROT,transcripting protein
319,2436,Gene-TRAN-Gene-METH,promoting transcription
319,4553,Gene-TRAN-Gene-PROT,transcripting protein
320,2437,Gene-TRAN-Gene-METH,promoting transcription
320,4554,Gene-TRAN-Gene-PROT,transcripting protein
321,2438,Gene-TRAN-Gene-METH,promoting transcription
321,4555,Gene-TRAN-Gene-PROT,transcripting protein
322,2439,Gene-TRAN-Gene-METH,promoting transcription
322,4556,Gene-TRAN-Gene-PROT,transcripting protein
323,2440,Gene-TRAN-Gene-METH,promoting transcription
323,4557,Gene-TRAN-Gene-PROT,transcripting protein
324,2441,Gene-TRAN-Gene-METH,promoting transcription
324,4558,Gene-TRAN-Gene-PROT,transcripting protein
325,2442,Gene-TRAN-Gene-METH,promoting transcription
325,4559,Gene-TRAN-Gene-PROT,transcripting protein
326,2443,Gene-TRAN-Gene-METH,promoting transcription
326,4560,Gene-TRAN-Gene-PROT,transcripting protein
327,2444,Gene-TRAN-Gene-METH,promoting transcription
327,4561,Gene-TRAN-Gene-PROT,transcripting protein
328,2445,Gene-TRAN-Gene-METH,promoting transcription
328,4562,Gene-TRAN-Gene-PROT,transcripting protein
329,2446,Gene-TRAN-Gene-METH,promoting transcription
329,4563,Gene-TRAN-Gene-PROT,transcripting protein
330,2447,Gene-TRAN-Gene-METH,promoting transcription
330,4564,Gene-TRAN-Gene-PROT,transcripting protein
331,2448,Gene-TRAN-Gene-METH,promoting transcription
331,4565,Gene-TRAN-Gene-PROT,transcripting protein
332,2449,Gene-TRAN-Gene-METH,promoting transcription
332,4566,Gene-TRAN-Gene-PROT,transcripting protein
333,2450,Gene-TRAN-Gene-METH,promoting transcription
333,4567,Gene-TRAN-Gene-PROT,transcripting protein
334,2451,Gene-TRAN-Gene-METH,promoting transcription
334,4568,Gene-TRAN-Gene-PROT,transcripting protein
335,2452,Gene-TRAN-Gene-METH,promoting transcription
335,4569,Gene-TRAN-Gene-PROT,transcripting protein
336,2453,Gene-TRAN-Gene-METH,promoting transcription
336,4570,Gene-TRAN-Gene-PROT,transcripting protein
337,2454,Gene-TRAN-Gene-METH,promoting transcription
337,4571,Gene-TRAN-Gene-PROT,transcripting protein
338,2455,Gene-TRAN-Gene-METH,promoting transcription
338,4572,Gene-TRAN-Gene-PROT,transcripting protein
339,2456,Gene-TRAN-Gene-METH,promoting transcription
339,4573,Gene-TRAN-Gene-PROT,transcripting protein
340,2457,Gene-TRAN-Gene-METH,promoting transcription
340,4574,Gene-TRAN-Gene-PROT,transcripting protein
341,2458,Gene-TRAN-Gene-METH,promoting transcription
341,4575,Gene-TRAN-Gene-PROT,transcripting protein
342,2459,Gene-TRAN-Gene-METH,promoting transcription
342,4576,Gene-TRAN-Gene-PROT,transcripting protein
343,2460,Gene-TRAN-Gene-METH,promoting transcription
343,4577,Gene-TRAN-Gene-PROT,transcripting protein
344,2461,Gene-TRAN-Gene-METH,promoting transcription
344,4578,Gene-TRAN-Gene-PROT,transcripting protein
345,2462,Gene-TRAN-Gene-METH,promoting transcription
345,4579,Gene-TRAN-Gene-PROT,transcripting protein
346,2463,Gene-TRAN-Gene-METH,promoting transcription
346,4580,Gene-TRAN-Gene-PROT,transcripting protein
347,2464,Gene-TRAN-Gene-METH,promoting transcription
347,4581,Gene-TRAN-Gene-PROT,transcripting protein
348,2465,Gene-TRAN-Gene-METH,promoting transcription
348,4582,Gene-TRAN-Gene-PROT,transcripting protein
349,2466,Gene-TRAN-Gene-METH,promoting transcription
349,4583,Gene-TRAN-Gene-PROT,transcripting protein
350,2467,Gene-TRAN-Gene-METH,promoting transcription
350,4584,Gene-TRAN-Gene-PROT,transcripting protein
351,2468,Gene-TRAN-Gene-METH,promoting transcription
351,4585,Gene-TRAN-Gene-PROT,transcripting protein
352,2469,Gene-TRAN-Gene-METH,promoting transcription
352,4586,Gene-TRAN-Gene-PROT,transcripting protein
353,2470,Gene-TRAN-Gene-METH,promoting transcription
353,4587,Gene-TRAN-Gene-PROT,transcripting protein
354,2471,Gene-TRAN-Gene-METH,promoting transcription
354,4588,Gene-TRAN-Gene-PROT,transcripting protein
355,2472,Gene-TRAN-Gene-METH,promoting transcription
355,4589,Gene-TRAN-Gene-PROT,transcripting protein
356,2473,Gene-TRAN-Gene-METH,promoting transcription
356,4590,Gene-TRAN-Gene-PROT,transcripting protein
357,2474,Gene-TRAN-Gene-METH,promoting transcription
357,4591,Gene-TRAN-Gene-PROT,transcripting protein
358,2475,Gene-TRAN-Gene-METH,promoting transcription
358,4592,Gene-TRAN-Gene-PROT,transcripting protein
359,2476,Gene-TRAN-Gene-METH,promoting transcription
359,4593,Gene-TRAN-Gene-PROT,transcripting protein
360,2477,Gene-TRAN-Gene-METH,promoting transcription
360,4594,Gene-TRAN-Gene-PROT,transcripting protein
361,2478,Gene-TRAN-Gene-METH,promoting transcription
361,4595,Gene-TRAN-Gene-PROT,transcripting protein
362,2479,Gene-TRAN-Gene-METH,promoting transcription
362,4596,Gene-TRAN-Gene-PROT,transcripting protein
363,2480,Gene-TRAN-Gene-METH,promoting transcription
363,4597,Gene-TRAN-Gene-PROT,transcripting protein
364,2481,Gene-TRAN-Gene-METH,promoting transcription
364,4598,Gene-TRAN-Gene-PROT,transcripting protein
365,2482,Gene-TRAN-Gene-METH,promoting transcription
365,4599,Gene-TRAN-Gene-PROT,transcripting protein
366,2483,Gene-TRAN-Gene-METH,promoting transcription
366,4600,Gene-TRAN-Gene-PROT,transcripting protein
367,2484,Gene-TRAN-Gene-METH,promoting transcription
367,4601,Gene-TRAN-Gene-PROT,transcripting protein
368,2485,Gene-TRAN-Gene-METH,promoting transcription
368,4602,Gene-TRAN-Gene-PROT,transcripting protein
369,2486,Gene-TRAN-Gene-METH,promoting transcription
369,4603,Gene-TRAN-Gene-PROT,transcripting protein
370,2487,Gene-TRAN-Gene-METH,promoting transcription
370,4604,Gene-TRAN-Gene-PROT,transcripting protein
371,2488,Gene-TRAN-Gene-METH,promoting transcription
371,4605,Gene-TRAN-Gene-PROT,transcripting protein
372,2489,Gene-TRAN-Gene-METH,promoting transcription
372,4606,Gene-TRAN-Gene-PROT,transcripting protein
373,2490,Gene-TRAN-Gene-METH,promoting transcription
373,4607,Gene-TRAN-Gene-PROT,transcripting protein
374,2491,Gene-TRAN-Gene-METH,promoting transcription
374,4608,Gene-TRAN-Gene-PROT,transcripting protein
375,2492,Gene-TRAN-Gene-METH,promoting transcription
375,4609,Gene-TRAN-Gene-PROT,transcripting protein
376,2493,Gene-TRAN-Gene-METH,promoting transcription
376,4610,Gene-TRAN-Gene-PROT,transcripting protein
377,2494,Gene-TRAN-Gene-METH,promoting transcription
377,4611,Gene-TRAN-Gene-PROT,transcripting protein
378,2495,Gene-TRAN-Gene-METH,promoting transcription
378,4612,Gene-TRAN-Gene-PROT,transcripting protein
379,2496,Gene-TRAN-Gene-METH,promoting transcription
379,4613,Gene-TRAN-Gene-PROT,transcripting protein
380,2497,Gene-TRAN-Gene-METH,promoting transcription
380,4614,Gene-TRAN-Gene-PROT,transcripting protein
381,2498,Gene-TRAN-Gene-METH,promoting transcription
381,4615,Gene-TRAN-Gene-PROT,transcripting protein
382,2499,Gene-TRAN-Gene-METH,promoting transcription
382,4616,Gene-TRAN-Gene-PROT,transcripting protein
383,2500,Gene-TRAN-Gene-METH,promoting transcription
383,4617,Gene-TRAN-Gene-PROT,transcripting protein
384,2501,Gene-TRAN-Gene-METH,promoting transcription
384,4618,Gene-TRAN-Gene-PROT,transcripting protein
385,2502,Gene-TRAN-Gene-METH,promoting transcription
385,4619,Gene-TRAN-Gene-PROT,transcripting protein
386,2503,Gene-TRAN-Gene-METH,promoting transcription
386,4620,Gene-TRAN-Gene-PROT,transcripting protein
387,2504,Gene-TRAN-Gene-METH,promoting transcription
387,4621,Gene-TRAN-Gene-PROT,transcripting protein
388,2505,Gene-TRAN-Gene-METH,promoting transcription
388,4622,Gene-TRAN-Gene-PROT,transcripting protein
389,2506,Gene-TRAN-Gene-METH,promoting transcription
389,4623,Gene-TRAN-Gene-PROT,transcripting protein
390,2507,Gene-TRAN-Gene-METH,promoting transcription
390,4624,Gene-TRAN-Gene-PROT,transcripting protein
391,2508,Gene-TRAN-Gene-METH,promoting transcription
391,4625,Gene-TRAN-Gene-PROT,transcripting protein
392,2509,Gene-TRAN-Gene-METH,promoting transcription
392,4626,Gene-TRAN-Gene-PROT,transcripting protein
393,2510,Gene-TRAN-Gene-METH,promoting transcription
393,4627,Gene-TRAN-Gene-PROT,transcripting protein
394,2511,Gene-TRAN-Gene-METH,promoting transcription
394,4628,Gene-TRAN-Gene-PROT,transcripting protein
395,2512,Gene-TRAN-Gene-METH,promoting transcription
395,4629,Gene-TRAN-Gene-PROT,transcripting protein
396,2513,Gene-TRAN-Gene-METH,promoting transcription
396,4630,Gene-TRAN-Gene-PROT,transcripting protein
397,2514,Gene-TRAN-Gene-METH,promoting transcription
397,4631,Gene-TRAN-Gene-PROT,transcripting protein
398,2515,Gene-TRAN-Gene-METH,promoting transcription
398,4632,Gene-TRAN-Gene-PROT,transcripting protein
399,2516,Gene-TRAN-Gene-METH,promoting transcription
399,4633,Gene-TRAN-Gene-PROT,transcripting protein
400,2517,Gene-TRAN-Gene-METH,promoting transcription
400,4634,Gene-TRAN-Gene-PROT,transcripting protein
401,2518,Gene-TRAN-Gene-METH,promoting transcription
401,4635,Gene-TRAN-Gene-PROT,transcripting protein
402,2519,Gene-TRAN-Gene-METH,promoting transcription
402,4636,Gene-TRAN-Gene-PROT,transcripting protein
403,2520,Gene-TRAN-Gene-METH,promoting transcription
403,4637,Gene-TRAN-Gene-PROT,transcripting protein
404,2521,Gene-TRAN-Gene-METH,promoting transcription
404,4638,Gene-TRAN-Gene-PROT,transcripting protein
405,2522,Gene-TRAN-Gene-METH,promoting transcription
405,4639,Gene-TRAN-Gene-PROT,transcripting protein
406,2523,Gene-TRAN-Gene-METH,promoting transcription
406,4640,Gene-TRAN-Gene-PROT,transcripting protein
407,2524,Gene-TRAN-Gene-METH,promoting transcription
407,4641,Gene-TRAN-Gene-PROT,transcripting protein
408,2525,Gene-TRAN-Gene-METH,promoting transcription
408,4642,Gene-TRAN-Gene-PROT,transcripting protein
409,2526,Gene-TRAN-Gene-METH,promoting transcription
409,4643,Gene-TRAN-Gene-PROT,transcripting protein
410,2527,Gene-TRAN-Gene-METH,promoting transcription
410,4644,Gene-TRAN-Gene-PROT,transcripting protein
411,2528,Gene-TRAN-Gene-METH,promoting transcription
411,4645,Gene-TRAN-Gene-PROT,transcripting protein
412,2529,Gene-TRAN-Gene-METH,promoting transcription
412,4646,Gene-TRAN-Gene-PROT,transcripting protein
413,2530,Gene-TRAN-Gene-METH,promoting transcription
413,4647,Gene-TRAN-Gene-PROT,transcripting protein
414,2531,Gene-TRAN-Gene-METH,promoting transcription
414,4648,Gene-TRAN-Gene-PROT,transcripting protein
415,2532,Gene-TRAN-Gene-METH,promoting transcription
415,4649,Gene-TRAN-Gene-PROT,transcripting protein
416,2533,Gene-TRAN-Gene-METH,promoting transcription
416,4650,Gene-TRAN-Gene-PROT,transcripting protein
417,2534,Gene-TRAN-Gene-METH,promoting transcription
417,4651,Gene-TRAN-Gene-PROT,transcripting protein
418,2535,Gene-TRAN-Gene-METH,promoting transcription
418,4652,Gene-TRAN-Gene-PROT,transcripting protein
419,2536,Gene-TRAN-Gene-METH,promoting transcription
419,4653,Gene-TRAN-Gene-PROT,transcripting protein
420,2537,Gene-TRAN-Gene-METH,promoting transcription
420,4654,Gene-TRAN-Gene-PROT,transcripting protein
421,2538,Gene-TRAN-Gene-METH,promoting transcription
421,4655,Gene-TRAN-Gene-PROT,transcripting protein
422,2539,Gene-TRAN-Gene-METH,promoting transcription
422,4656,Gene-TRAN-Gene-PROT,transcripting protein
423,2540,Gene-TRAN-Gene-METH,promoting transcription
423,4657,Gene-TRAN-Gene-PROT,transcripting protein
424,2541,Gene-TRAN-Gene-METH,promoting transcription
424,4658,Gene-TRAN-Gene-PROT,transcripting protein
425,2542,Gene-TRAN-Gene-METH,promoting transcription
425,4659,Gene-TRAN-Gene-PROT,transcripting protein
426,2543,Gene-TRAN-Gene-METH,promoting transcription
426,4660,Gene-TRAN-Gene-PROT,transcripting protein
427,2544,Gene-TRAN-Gene-METH,promoting transcription
427,4661,Gene-TRAN-Gene-PROT,transcripting protein
428,2545,Gene-TRAN-Gene-METH,promoting transcription
428,4662,Gene-TRAN-Gene-PROT,transcripting protein
429,2546,Gene-TRAN-Gene-METH,promoting transcription
429,4663,Gene-TRAN-Gene-PROT,transcripting protein
430,2547,Gene-TRAN-Gene-METH,promoting transcription
430,4664,Gene-TRAN-Gene-PROT,transcripting protein
431,2548,Gene-TRAN-Gene-METH,promoting transcription
431,4665,Gene-TRAN-Gene-PROT,transcripting protein
432,2549,Gene-TRAN-Gene-METH,promoting transcription
432,4666,Gene-TRAN-Gene-PROT,transcripting protein
433,2550,Gene-TRAN-Gene-METH,promoting transcription
433,4667,Gene-TRAN-Gene-PROT,transcripting protein
434,2551,Gene-TRAN-Gene-METH,promoting transcription
