Gene_num,Gene_name,NodeType
2580,CXCL6-METH,Gene-METH
2581,CXCL8-METH,Gene-METH
2582,CXCL9-METH,Gene-METH
2583,CXCR1-METH,Gene-METH
2584,CXCR2-METH,Gene-METH
2585,CXCR3-METH,Gene-METH
2586,CXCR4-METH,Gene-METH
2587,CXCR5-METH,Gene-METH
2588,CXCR6-METH,Gene-METH
2589,CXXC4-METH,Gene-METH
2590,CYBA-METH,Gene-METH
2591,CYBB-METH,Gene-METH
2592,CYCS-METH,Gene-METH
2593,CYLD-METH,Gene-METH
2594,CYP17A1-METH,Gene-METH
2595,CYP27A1-METH,Gene-METH
2596,CYP7A1-METH,Gene-METH
2597,CYP8B1-METH,Gene-METH
2598,CYSLTR1-METH,Gene-METH
2599,CYSLTR2-METH,Gene-METH
2600,CYTH1-METH,Gene-METH
2601,CYTH2-METH,Gene-METH
2602,CYTH3-METH,Gene-METH
2603,CYTH4-METH,Gene-METH
2604,DAAM1-METH,Gene-METH
2605,DAAM2-METH,Gene-METH
2606,DAB2IP-METH,Gene-METH
2607,DAPP1-METH,Gene-METH
2608,DAXX-METH,Gene-METH
2609,DBI-METH,Gene-METH
2610,DCHS1-METH,Gene-METH
2611,DCHS2-METH,Gene-METH
2612,DCN-METH,Gene-METH
2613,DDB2-METH,Gene-METH
2614,DDIT3-METH,Gene-METH
2615,DDIT4-METH,Gene-METH
2616,DDX3X-METH,Gene-METH
2617,DEFB4A-METH,Gene-METH
2618,DEFB4B-METH,Gene-METH
2619,DEPDC5-METH,Gene-METH
2620,DEPTOR-METH,Gene-METH
2621,DHH-METH,Gene-METH
2622,DHX33-METH,Gene-METH
2623,DHX58-METH,Gene-METH
2624,DIAPH1-METH,Gene-METH
2625,DISP1-METH,Gene-METH
2626,DKK1-METH,Gene-METH
2627,DKK2-METH,Gene-METH
2628,DKK4-METH,Gene-METH
2629,DLG1-METH,Gene-METH
2630,DLG2-METH,Gene-METH
2631,DLG3-METH,Gene-METH
2632,DLG4-METH,Gene-METH
2633,DLG5-METH,Gene-METH
2634,DLL1-METH,Gene-METH
2635,DLL3-METH,Gene-METH
2636,DLL4-METH,Gene-METH
2637,DNM1L-METH,Gene-METH
2638,DOCK2-METH,Gene-METH
2639,DOCK4-METH,Gene-METH
2640,DRD1-METH,Gene-METH
2641,DRD2-METH,Gene-METH
2642,DRD5-METH,Gene-METH
2643,DTX1-METH,Gene-METH
2644,DTX2-METH,Gene-METH
2645,DTX3-METH,Gene-METH
2646,DTX3L-METH,Gene-METH
2647,DTX4-METH,Gene-METH
2648,DUSP1-METH,Gene-METH
2649,DUSP10-METH,Gene-METH
2650,DUSP16-METH,Gene-METH
2651,DUSP2-METH,Gene-METH
2652,DUSP3-METH,Gene-METH
2653,DUSP4-METH,Gene-METH
2654,DUSP5-METH,Gene-METH
2655,DUSP6-METH,Gene-METH
2656,DUSP7-METH,Gene-METH
2657,DUSP8-METH,Gene-METH
2658,DUSP9-METH,Gene-METH
2659,DVL1-METH,Gene-METH
2660,DVL2-METH,Gene-METH
2661,DVL3-METH,Gene-METH
2662,E2F4-METH,Gene-METH
2663,E2F5-METH,Gene-METH
2664,EBAG9-METH,Gene-METH
2665,ECSIT-METH,Gene-METH
2666,EDA-METH,Gene-METH
2667,EDA2R-METH,Gene-METH
2668,EDAR-METH,Gene-METH
2669,EDARADD-METH,Gene-METH
2670,EDN1-METH,Gene-METH
2671,EDN2-METH,Gene-METH
2672,EDN3-METH,Gene-METH
2673,EDNRA-METH,Gene-METH
2674,EDNRB-METH,Gene-METH
2675,EEF2-METH,Gene-METH
2676,EEF2K-METH,Gene-METH
2677,EFCAB7-METH,Gene-METH
2678,EFNA1-METH,Gene-METH
2679,EFNA2-METH,Gene-METH
2680,EFNA3-METH,Gene-METH
2681,EFNA4-METH,Gene-METH
2682,EFNA5-METH,Gene-METH
2683,EGF-METH,Gene-METH
2684,EGFR-METH,Gene-METH
2685,EGLN1-METH,Gene-METH
2686,EGLN2-METH,Gene-METH
2687,EGLN3-METH,Gene-METH
2688,EGR1-METH,Gene-METH
2689,EGR2-METH,Gene-METH
2690,EGR3-METH,Gene-METH
2691,EHHADH-METH,Gene-METH
2692,EI24-METH,Gene-METH
2693,EIF4B-METH,Gene-METH
2694,EIF4E-METH,Gene-METH
2695,EIF4E1B-METH,Gene-METH
2696,EIF4E2-METH,Gene-METH
2697,EIF4EBP1-METH,Gene-METH
2698,ELAVL1-METH,Gene-METH
2699,ELF5-METH,Gene-METH
2700,ELK1-METH,Gene-METH
2701,ELK4-METH,Gene-METH
2702,ELMO1-METH,Gene-METH
2703,ENAH-METH,Gene-METH
2704,ENO1-METH,Gene-METH
2705,ENO2-METH,Gene-METH
2706,ENO3-METH,Gene-METH
2707,ENO4-METH,Gene-METH
2708,EP300-METH,Gene-METH
2709,EPHA2-METH,Gene-METH
2710,EPO-METH,Gene-METH
2711,EPOR-METH,Gene-METH
2712,ERBB2-METH,Gene-METH
2713,ERBB3-METH,Gene-METH
2714,ERBB4-METH,Gene-METH
2715,EREG-METH,Gene-METH
2716,ESR1-METH,Gene-METH
2717,ESR2-METH,Gene-METH
2718,ESRRB-METH,Gene-METH
2719,ETS1-METH,Gene-METH
2720,ETS2-METH,Gene-METH
2721,EVC-METH,Gene-METH
2722,EVC2-METH,Gene-METH
2723,EVL-METH,Gene-METH
2724,EXOC2-METH,Gene-METH
2725,EXOC7-METH,Gene-METH
2726,F2-METH,Gene-METH
2727,F2R-METH,Gene-METH
2728,F2RL3-METH,Gene-METH
2729,F3-METH,Gene-METH
2730,FABP1-METH,Gene-METH
2731,FABP3-METH,Gene-METH
2732,FABP4-METH,Gene-METH
2733,FADD-METH,Gene-METH
2734,FADS2-METH,Gene-METH
2735,FARP2-METH,Gene-METH
2736,FAS-METH,Gene-METH
2737,FASLG-METH,Gene-METH
2738,FASN-METH,Gene-METH
2739,FAT4-METH,Gene-METH
2740,FBP1-METH,Gene-METH
2741,FBP2-METH,Gene-METH
2742,FBXO25-METH,Gene-METH
2743,FBXO32-METH,Gene-METH
2744,FBXW11-METH,Gene-METH
2745,FCER1A-METH,Gene-METH
2746,FCER1G-METH,Gene-METH
2747,FCGR2B-METH,Gene-METH
2748,FFAR2-METH,Gene-METH
2749,FGF1-METH,Gene-METH
2750,FGF10-METH,Gene-METH
2751,FGF16-METH,Gene-METH
2752,FGF17-METH,Gene-METH
2753,FGF18-METH,Gene-METH
2754,FGF19-METH,Gene-METH
2755,FGF2-METH,Gene-METH
2756,FGF20-METH,Gene-METH
2757,FGF21-METH,Gene-METH
2758,FGF22-METH,Gene-METH
2759,FGF23-METH,Gene-METH
2760,FGF3-METH,Gene-METH
2761,FGF4-METH,Gene-METH
2762,FGF5-METH,Gene-METH
2763,FGF6-METH,Gene-METH
2764,FGF7-METH,Gene-METH
2765,FGF8-METH,Gene-METH
2766,FGF9-METH,Gene-METH
2767,FGFR1-METH,Gene-METH
2768,FGFR2-METH,Gene-METH
2769,FGFR3-METH,Gene-METH
2770,FGFR4-METH,Gene-METH
2771,FGR-METH,Gene-METH
2772,FHL1-METH,Gene-METH
2773,FLCN-METH,Gene-METH
2774,FLNA-METH,Gene-METH
2775,FLNB-METH,Gene-METH
2776,FLNC-METH,Gene-METH
2777,FLOT1-METH,Gene-METH
2778,FLOT2-METH,Gene-METH
2779,FLT1-METH,Gene-METH
2780,FLT3-METH,Gene-METH
2781,FLT3LG-METH,Gene-METH
2782,FLT4-METH,Gene-METH
2783,FMOD-METH,Gene-METH
2784,FN1-METH,Gene-METH
2785,FNIP1-METH,Gene-METH
2786,FNIP2-METH,Gene-METH
2787,FOS-METH,Gene-METH
2788,FOSB-METH,Gene-METH
2789,FOSL1-METH,Gene-METH
2790,FOXO1-METH,Gene-METH
2791,FOXO3-METH,Gene-METH
2792,FOXO4-METH,Gene-METH
2793,FOXO6-METH,Gene-METH
2794,FPR1-METH,Gene-METH
2795,FRAT1-METH,Gene-METH
2796,FRAT2-METH,Gene-METH
2797,FRMD1-METH,Gene-METH
2798,FRMD6-METH,Gene-METH
2799,FRS2-METH,Gene-METH
2800,FSHB-METH,Gene-METH
2801,FSHR-METH,Gene-METH
2802,FST-METH,Gene-METH
2803,FXYD1-METH,Gene-METH
2804,FXYD2-METH,Gene-METH
2805,FYN-METH,Gene-METH
2806,FZD1-METH,Gene-METH
2807,FZD10-METH,Gene-METH
2808,FZD2-METH,Gene-METH
2809,FZD3-METH,Gene-METH
2810,FZD4-METH,Gene-METH
2811,FZD5-METH,Gene-METH
2812,FZD6-METH,Gene-METH
2813,FZD7-METH,Gene-METH
2814,FZD8-METH,Gene-METH
2815,FZD9-METH,Gene-METH
2816,G6PC2-METH,Gene-METH
2817,G6PC3-METH,Gene-METH
2818,GAB1-METH,Gene-METH
2819,GAB2-METH,Gene-METH
2820,GABARAP-METH,Gene-METH
2821,GABARAPL1-METH,Gene-METH
2822,GABARAPL2-METH,Gene-METH
2823,GABBR1-METH,Gene-METH
2824,GABBR2-METH,Gene-METH
2825,GADD45A-METH,Gene-METH
2826,GADD45B-METH,Gene-METH
2827,GADD45G-METH,Gene-METH
2828,GALT-METH,Gene-METH
2829,GAPDH-METH,Gene-METH
2830,GAS1-METH,Gene-METH
2831,GATA4-METH,Gene-METH
2832,GCG-METH,Gene-METH
2833,GCGR-METH,Gene-METH
2834,GCK-METH,Gene-METH
2835,GDF5-METH,Gene-METH
2836,GDF6-METH,Gene-METH
2837,GDF7-METH,Gene-METH
2838,GDNF-METH,Gene-METH
2839,GFAP-METH,Gene-METH
2840,GH1-METH,Gene-METH
2841,GH2-METH,Gene-METH
2842,GHR-METH,Gene-METH
2843,GHRL-METH,Gene-METH
2844,GHSR-METH,Gene-METH
2845,GIP-METH,Gene-METH
2846,GIPR-METH,Gene-METH
2847,GK-METH,Gene-METH
2848,GK2-METH,Gene-METH
2849,GLI1-METH,Gene-METH
2850,GLI2-METH,Gene-METH
2851,GLI3-METH,Gene-METH
2852,GLP1R-METH,Gene-METH
2853,GNA11-METH,Gene-METH
2854,GNA12-METH,Gene-METH
2855,GNA13-METH,Gene-METH
2856,GNA14-METH,Gene-METH
2857,GNA15-METH,Gene-METH
2858,GNAI1-METH,Gene-METH
2859,GNAI2-METH,Gene-METH
2860,GNAI3-METH,Gene-METH
2861,GNAL-METH,Gene-METH
2862,GNAO1-METH,Gene-METH
2863,GNAQ-METH,Gene-METH
2864,GNAS-METH,Gene-METH
2865,GNB1-METH,Gene-METH
2866,GNB2-METH,Gene-METH
2867,GNB3-METH,Gene-METH
2868,GNB4-METH,Gene-METH
2869,GNB5-METH,Gene-METH
2870,GNG10-METH,Gene-METH
2871,GNG11-METH,Gene-METH
2872,GNG12-METH,Gene-METH
2873,GNG13-METH,Gene-METH
2874,GNG2-METH,Gene-METH
2875,GNG3-METH,Gene-METH
2876,GNG4-METH,Gene-METH
2877,GNG5-METH,Gene-METH
2878,GNG7-METH,Gene-METH
2879,GNG8-METH,Gene-METH
2880,GNGT1-METH,Gene-METH
2881,GNGT2-METH,Gene-METH
2882,GNRH1-METH,Gene-METH
2883,GNRH2-METH,Gene-METH
2884,GNRHR-METH,Gene-METH
2885,GPC4-METH,Gene-METH
2886,GPER1-METH,Gene-METH
2887,GPR119-METH,Gene-METH
2888,GPR161-METH,Gene-METH
2889,GPRC6A-METH,Gene-METH
2890,GRAP2-METH,Gene-METH
2891,GRB10-METH,Gene-METH
2892,GRB2-METH,Gene-METH
2893,GREM1-METH,Gene-METH
2894,GREM2-METH,Gene-METH
2895,GRIA1-METH,Gene-METH
2896,GRIA2-METH,Gene-METH
2897,GRIA3-METH,Gene-METH
2898,GRIA4-METH,Gene-METH
2899,GRIN1-METH,Gene-METH
2900,GRIN2A-METH,Gene-METH
2901,GRIN2B-METH,Gene-METH
2902,GRIN2C-METH,Gene-METH
2903,GRIN2D-METH,Gene-METH
2904,GRIN3A-METH,Gene-METH
2905,GRIN3B-METH,Gene-METH
2906,GRK1-METH,Gene-METH
2907,GRK4-METH,Gene-METH
2908,GRK5-METH,Gene-METH
2909,GRK6-METH,Gene-METH
2910,GRK7-METH,Gene-METH
2911,GRM1-METH,Gene-METH
2912,GRM2-METH,Gene-METH
2913,GRM3-METH,Gene-METH
2914,GRM4-METH,Gene-METH
2915,GRM5-METH,Gene-METH
2916,GRM6-METH,Gene-METH
2917,GRM7-METH,Gene-METH
2918,GRM8-METH,Gene-METH
2919,GRPR-METH,Gene-METH
2920,GSDMD-METH,Gene-METH
2921,GSK3A-METH,Gene-METH
2922,GSK3B-METH,Gene-METH
2923,GTF2I-METH,Gene-METH
2924,GTF2IRD1-METH,Gene-METH
2925,GTSE1-METH,Gene-METH
2926,GUCY1A2-METH,Gene-METH
2927,GYS1-METH,Gene-METH
2928,GYS2-METH,Gene-METH
2929,HAMP-METH,Gene-METH
2930,HBEGF-METH,Gene-METH
2931,HCAR1-METH,Gene-METH
2932,HCAR2-METH,Gene-METH
2933,HCAR3-METH,Gene-METH
2934,HCK-METH,Gene-METH
2935,HCN2-METH,Gene-METH
2936,HCN4-METH,Gene-METH
2937,HDAC1-METH,Gene-METH
2938,HDAC2-METH,Gene-METH
2939,HDAC3-METH,Gene-METH
2940,HDAC4-METH,Gene-METH
2941,HDAC5-METH,Gene-METH
2942,HES1-METH,Gene-METH
2943,HES5-METH,Gene-METH
2944,HEY1-METH,Gene-METH
2945,HEY2-METH,Gene-METH
2946,HEYL-METH,Gene-METH
2947,HGF-METH,Gene-METH
2948,HHAT-METH,Gene-METH
2949,HHATL-METH,Gene-METH
2950,HHIP-METH,Gene-METH
2951,HIF1A-METH,Gene-METH
2952,HK1-METH,Gene-METH
2953,HK2-METH,Gene-METH
2954,HK3-METH,Gene-METH
2955,HKDC1-METH,Gene-METH
2956,HMGCR-METH,Gene-METH
2957,HMGCS1-METH,Gene-METH
2958,HMGCS2-METH,Gene-METH
2959,HMOX1-METH,Gene-METH
2960,HNF4A-METH,Gene-METH
2961,HOMER1-METH,Gene-METH
2962,HOMER2-METH,Gene-METH
2963,HOMER3-METH,Gene-METH
2964,HRAS-METH,Gene-METH
2965,HRC-METH,Gene-METH
2966,HRH1-METH,Gene-METH
2967,HRH2-METH,Gene-METH
2968,HSP90AA1-METH,Gene-METH
2969,HSP90AB1-METH,Gene-METH
2970,HSP90B1-METH,Gene-METH
2971,HSPA1A-METH,Gene-METH
2972,HSPA1B-METH,Gene-METH
2973,HSPA1L-METH,Gene-METH
2974,HSPA2-METH,Gene-METH
2975,HSPA6-METH,Gene-METH
2976,HSPA8-METH,Gene-METH
2977,HSPB1-METH,Gene-METH
2978,HTR1A-METH,Gene-METH
2979,HTR1B-METH,Gene-METH
2980,HTR1D-METH,Gene-METH
2981,HTR1E-METH,Gene-METH
2982,HTR1F-METH,Gene-METH
2983,HTR2A-METH,Gene-METH
2984,HTR2B-METH,Gene-METH
2985,HTR2C-METH,Gene-METH
2986,HTR4-METH,Gene-METH
2987,HTR5A-METH,Gene-METH
2988,HTR6-METH,Gene-METH
2989,HTR7-METH,Gene-METH
2990,IBSP-METH,Gene-METH
2991,ICAM1-METH,Gene-METH
2992,ICOS-METH,Gene-METH
2993,ID1-METH,Gene-METH
2994,ID2-METH,Gene-METH
2995,ID3-METH,Gene-METH
2996,ID4-METH,Gene-METH
2997,IFI16-METH,Gene-METH
2998,IFIH1-METH,Gene-METH
2999,IFNA1-METH,Gene-METH
3000,IFNA10-METH,Gene-METH
3001,IFNA13-METH,Gene-METH
3002,IFNA14-METH,Gene-METH
3003,IFNA16-METH,Gene-METH
3004,IFNA17-METH,Gene-METH
3005,IFNA2-METH,Gene-METH
3006,IFNA21-METH,Gene-METH
3007,IFNA4-METH,Gene-METH
3008,IFNA5-METH,Gene-METH
3009,IFNA6-METH,Gene-METH
3010,IFNA7-METH,Gene-METH
3011,IFNA8-METH,Gene-METH
3012,IFNAR1-METH,Gene-METH
3013,IFNAR2-METH,Gene-METH
3014,IFNB1-METH,Gene-METH
3015,IFNE-METH,Gene-METH
3016,IFNG-METH,Gene-METH
3017,IFNGR1-METH,Gene-METH
3018,IFNGR2-METH,Gene-METH
3019,IFNK-METH,Gene-METH
3020,IFNL1-METH,Gene-METH
3021,IFNL2-METH,Gene-METH
3022,IFNL3-METH,Gene-METH
3023,IFNLR1-METH,Gene-METH
3024,IFNW1-METH,Gene-METH
3025,IGF1-METH,Gene-METH
3026,IGF1R-METH,Gene-METH
3027,IGF2-METH,Gene-METH
3028,IGFBP3-METH,Gene-METH
3029,IHH-METH,Gene-METH
3030,IKBKB-METH,Gene-METH
3031,IKBKE-METH,Gene-METH
3032,IKBKG-METH,Gene-METH
3033,IL10-METH,Gene-METH
3034,IL10RA-METH,Gene-METH
3035,IL10RB-METH,Gene-METH
3036,IL11-METH,Gene-METH
3037,IL11RA-METH,Gene-METH
3038,IL12A-METH,Gene-METH
3039,IL12B-METH,Gene-METH
3040,IL12RB1-METH,Gene-METH
3041,IL12RB2-METH,Gene-METH
3042,IL13-METH,Gene-METH
3043,IL13RA1-METH,Gene-METH
3044,IL13RA2-METH,Gene-METH
3045,IL15-METH,Gene-METH
3046,IL15RA-METH,Gene-METH
3047,IL17A-METH,Gene-METH
3048,IL17B-METH,Gene-METH
3049,IL17C-METH,Gene-METH
3050,IL17D-METH,Gene-METH
3051,IL17F-METH,Gene-METH
3052,IL17RA-METH,Gene-METH
3053,IL17RB-METH,Gene-METH
3054,IL17RC-METH,Gene-METH
3055,IL17RE-METH,Gene-METH
3056,IL18-METH,Gene-METH
3057,IL19-METH,Gene-METH
3058,IL1A-METH,Gene-METH
3059,IL1B-METH,Gene-METH
3060,IL1R1-METH,Gene-METH
3061,IL1RAP-METH,Gene-METH
3062,IL2-METH,Gene-METH
3063,IL20-METH,Gene-METH
3064,IL20RA-METH,Gene-METH
3065,IL20RB-METH,Gene-METH
3066,IL21-METH,Gene-METH
3067,IL21R-METH,Gene-METH
3068,IL22-METH,Gene-METH
3069,IL22RA1-METH,Gene-METH
3070,IL22RA2-METH,Gene-METH
3071,IL23A-METH,Gene-METH
3072,IL23R-METH,Gene-METH
3073,IL24-METH,Gene-METH
3074,IL25-METH,Gene-METH
3075,IL27RA-METH,Gene-METH
3076,IL2RA-METH,Gene-METH
3077,IL2RB-METH,Gene-METH
3078,IL2RG-METH,Gene-METH
3079,IL3-METH,Gene-METH
3080,IL3RA-METH,Gene-METH
3081,IL4-METH,Gene-METH
3082,IL4R-METH,Gene-METH
3083,IL5-METH,Gene-METH
3084,IL5RA-METH,Gene-METH
3085,IL6-METH,Gene-METH
3086,IL6R-METH,Gene-METH
3087,IL6ST-METH,Gene-METH
3088,IL7-METH,Gene-METH
3089,IL7R-METH,Gene-METH
3090,IL9-METH,Gene-METH
3091,IL9R-METH,Gene-METH
3092,ILK-METH,Gene-METH
3093,INHBA-METH,Gene-METH
3094,INHBB-METH,Gene-METH
3095,INHBC-METH,Gene-METH
3096,INHBE-METH,Gene-METH
3097,INPP5A-METH,Gene-METH
3098,INPP5D-METH,Gene-METH
3099,INPPL1-METH,Gene-METH
3100,INS-METH,Gene-METH
3101,INSL3-METH,Gene-METH
3102,INSL5-METH,Gene-METH
3103,INSR-METH,Gene-METH
3104,INVS-METH,Gene-METH
3105,IQCE-METH,Gene-METH
3106,IRAK1-METH,Gene-METH
3107,IRAK2-METH,Gene-METH
3108,IRAK3-METH,Gene-METH
3109,IRAK4-METH,Gene-METH
3110,IRF1-METH,Gene-METH
3111,IRF3-METH,Gene-METH
3112,IRF5-METH,Gene-METH
3113,IRF7-METH,Gene-METH
3114,IRF9-METH,Gene-METH
3115,IRS1-METH,Gene-METH
3116,IRS2-METH,Gene-METH
3117,IRS4-METH,Gene-METH
3118,ISG15-METH,Gene-METH
3119,ITCH-METH,Gene-METH
3120,ITGA1-METH,Gene-METH
3121,ITGA10-METH,Gene-METH
3122,ITGA11-METH,Gene-METH
3123,ITGA2-METH,Gene-METH
3124,ITGA2B-METH,Gene-METH
3125,ITGA3-METH,Gene-METH
3126,ITGA4-METH,Gene-METH
3127,ITGA5-METH,Gene-METH
3128,ITGA6-METH,Gene-METH
3129,ITGA7-METH,Gene-METH
3130,ITGA8-METH,Gene-METH
3131,ITGA9-METH,Gene-METH
3132,ITGAL-METH,Gene-METH
3133,ITGAM-METH,Gene-METH
3134,ITGAV-METH,Gene-METH
3135,ITGB1-METH,Gene-METH
3136,ITGB2-METH,Gene-METH
3137,ITGB3-METH,Gene-METH
3138,ITGB4-METH,Gene-METH
3139,ITGB5-METH,Gene-METH
3140,ITGB6-METH,Gene-METH
3141,ITGB7-METH,Gene-METH
3142,ITGB8-METH,Gene-METH
3143,ITK-METH,Gene-METH
3144,ITPKA-METH,Gene-METH
3145,ITPKB-METH,Gene-METH
3146,ITPKC-METH,Gene-METH
3147,ITPR1-METH,Gene-METH
3148,ITPR2-METH,Gene-METH
3149,ITPR3-METH,Gene-METH
3150,JAG1-METH,Gene-METH
3151,JAG2-METH,Gene-METH
3152,JAK1-METH,Gene-METH
3153,JAK2-METH,Gene-METH
3154,JAK3-METH,Gene-METH
3155,JMJD7-PLA2G4B-METH,Gene-METH
3156,JUN-METH,Gene-METH
3157,JUND-METH,Gene-METH
3158,KAT2A-METH,Gene-METH
3159,KAT2B-METH,Gene-METH
3160,KCNJ12-METH,Gene-METH
3161,KCNJ14-METH,Gene-METH
3162,KCNJ18-METH,Gene-METH
3163,KCNJ2-METH,Gene-METH
3164,KCNJ3-METH,Gene-METH
3165,KCNJ4-METH,Gene-METH
3166,KCNJ5-METH,Gene-METH
3167,KCNJ6-METH,Gene-METH
3168,KCNJ8-METH,Gene-METH
3169,KCNJ9-METH,Gene-METH
3170,KCNMA1-METH,Gene-METH
3171,KCNMB1-METH,Gene-METH
3172,KCNMB2-METH,Gene-METH
3173,KCNMB3-METH,Gene-METH
3174,KCNMB4-METH,Gene-METH
3175,KCNU1-METH,Gene-METH
3176,KDR-METH,Gene-METH
3177,KIDINS220-METH,Gene-METH
3178,KIF3A-METH,Gene-METH
3179,KIF7-METH,Gene-METH
3180,KIT-METH,Gene-METH
3181,KITLG-METH,Gene-METH
3182,KLF2-METH,Gene-METH
3183,KLF4-METH,Gene-METH
3184,KNG1-METH,Gene-METH
3185,KRAS-METH,Gene-METH
3186,KRIT1-METH,Gene-METH
3187,KRT10-METH,Gene-METH
3188,KRT12-METH,Gene-METH
3189,KRT13-METH,Gene-METH
3190,KRT14-METH,Gene-METH
3191,KRT15-METH,Gene-METH
3192,KRT16-METH,Gene-METH
3193,KRT17-METH,Gene-METH
3194,KRT18-METH,Gene-METH
3195,KRT19-METH,Gene-METH
3196,KRT20-METH,Gene-METH
3197,KRT23-METH,Gene-METH
3198,KRT24-METH,Gene-METH
3199,KRT25-METH,Gene-METH
3200,KRT26-METH,Gene-METH
3201,KRT27-METH,Gene-METH
3202,KRT28-METH,Gene-METH
3203,KRT31-METH,Gene-METH
3204,KRT32-METH,Gene-METH
3205,KRT33A-METH,Gene-METH
3206,KRT33B-METH,Gene-METH
3207,KRT34-METH,Gene-METH
3208,KRT35-METH,Gene-METH
3209,KRT36-METH,Gene-METH
3210,KRT37-METH,Gene-METH
3211,KRT38-METH,Gene-METH
3212,KRT39-METH,Gene-METH
3213,KRT40-METH,Gene-METH
3214,KRT9-METH,Gene-METH
3215,KSR1-METH,Gene-METH
3216,KSR2-METH,Gene-METH
3217,LAMA1-METH,Gene-METH
3218,LAMA2-METH,Gene-METH
3219,LAMA3-METH,Gene-METH
3220,LAMA4-METH,Gene-METH
3221,LAMA5-METH,Gene-METH
3222,LAMB1-METH,Gene-METH
3223,LAMB2-METH,Gene-METH
3224,LAMB3-METH,Gene-METH
3225,LAMB4-METH,Gene-METH
3226,LAMC1-METH,Gene-METH
3227,LAMC2-METH,Gene-METH
3228,LAMC3-METH,Gene-METH
3229,LAMTOR1-METH,Gene-METH
3230,LAMTOR2-METH,Gene-METH
3231,LAMTOR3-METH,Gene-METH
3232,LAMTOR4-METH,Gene-METH
3233,LAMTOR5-METH,Gene-METH
3234,LAT-METH,Gene-METH
3235,LATS1-METH,Gene-METH
3236,LATS2-METH,Gene-METH
3237,LCK-METH,Gene-METH
3238,LCN2-METH,Gene-METH
3239,LCP2-METH,Gene-METH
3240,LDHA-METH,Gene-METH
3241,LDHAL6A-METH,Gene-METH
3242,LDHAL6B-METH,Gene-METH
3243,LDHB-METH,Gene-METH
3244,LDHC-METH,Gene-METH
3245,LEF1-METH,Gene-METH
3246,LEFTY1-METH,Gene-METH
3247,LEFTY2-METH,Gene-METH
3248,LEP-METH,Gene-METH
3249,LEPR-METH,Gene-METH
3250,LFNG-METH,Gene-METH
3251,LGR4-METH,Gene-METH
3252,LGR5-METH,Gene-METH
3253,LGR6-METH,Gene-METH
3254,LHB-METH,Gene-METH
3255,LHCGR-METH,Gene-METH
3256,LIF-METH,Gene-METH
3257,LIFR-METH,Gene-METH
3258,LILRA1-METH,Gene-METH
3259,LILRA2-METH,Gene-METH
3260,LILRA3-METH,Gene-METH
3261,LILRA4-METH,Gene-METH
3262,LILRA5-METH,Gene-METH
3263,LILRA6-METH,Gene-METH
3264,LILRB1-METH,Gene-METH
3265,LILRB2-METH,Gene-METH
3266,LILRB3-METH,Gene-METH
3267,LILRB4-METH,Gene-METH
3268,LILRB5-METH,Gene-METH
3269,LIMD1-METH,Gene-METH
3270,LIPE-METH,Gene-METH
3271,LLGL1-METH,Gene-METH
3272,LLGL2-METH,Gene-METH
3273,LPAR1-METH,Gene-METH
3274,LPAR2-METH,Gene-METH
3275,LPAR3-METH,Gene-METH
3276,LPAR4-METH,Gene-METH
3277,LPAR5-METH,Gene-METH
3278,LPAR6-METH,Gene-METH
3279,LPIN1-METH,Gene-METH
3280,LPIN2-METH,Gene-METH
3281,LPIN3-METH,Gene-METH
3282,LPL-METH,Gene-METH
3283,LRP2-METH,Gene-METH
3284,LRP5-METH,Gene-METH
3285,LRP6-METH,Gene-METH
3286,LSP1-METH,Gene-METH
3287,LTA-METH,Gene-METH
3288,LTB-METH,Gene-METH
3289,LTB4R2-METH,Gene-METH
3290,LTBP1-METH,Gene-METH
3291,LTBR-METH,Gene-METH
3292,LY96-METH,Gene-METH
3293,LYN-METH,Gene-METH
3294,MAGED1-METH,Gene-METH
3295,MAGI1-METH,Gene-METH
3296,MAGI2-METH,Gene-METH
3297,MAGI3-METH,Gene-METH
3298,MALT1-METH,Gene-METH
3299,MAML1-METH,Gene-METH
3300,MAML2-METH,Gene-METH
3301,MAML3-METH,Gene-METH
3302,MAP2K1-METH,Gene-METH
3303,MAP2K2-METH,Gene-METH
3304,MAP2K3-METH,Gene-METH
3305,MAP2K4-METH,Gene-METH
3306,MAP2K5-METH,Gene-METH
3307,MAP2K6-METH,Gene-METH
3308,MAP2K7-METH,Gene-METH
3309,MAP3K1-METH,Gene-METH
3310,MAP3K11-METH,Gene-METH
3311,MAP3K12-METH,Gene-METH
3312,MAP3K13-METH,Gene-METH
3313,MAP3K14-METH,Gene-METH
3314,MAP3K2-METH,Gene-METH
3315,MAP3K3-METH,Gene-METH
3316,MAP3K4-METH,Gene-METH
3317,MAP3K5-METH,Gene-METH
3318,MAP3K6-METH,Gene-METH
3319,MAP3K7-METH,Gene-METH
3320,MAP3K8-METH,Gene-METH
3321,MAP4K1-METH,Gene-METH
3322,MAP4K2-METH,Gene-METH
3323,MAP4K3-METH,Gene-METH
3324,MAP4K4-METH,Gene-METH
3325,MAPK1-METH,Gene-METH
3326,MAPK10-METH,Gene-METH
3327,MAPK11-METH,Gene-METH
3328,MAPK12-METH,Gene-METH
3329,MAPK13-METH,Gene-METH
3330,MAPK14-METH,Gene-METH
3331,MAPK15-METH,Gene-METH
3332,MAPK3-METH,Gene-METH
